,matchId,gameDurationSeconds,championBlueTop,championBlueJG,championBlueMid,championBlueBot,championBlueSup,championRedTop,championRedJG,championRedMid,championRedBot,championRedSup,goldDifference,blueGrubCount,redGrubCount,blueDragonCount,redDragonCount,blueBaronCount,redBaronCount,blueAtakhan,redAtakhan,winner
0,NA1_5243832666,1785,5,131,98,145,117,420,62,910,42,526,911,1,5,3,1,1,0,0,1,0
0,NA1_5242167251,919,266,20,61,21,40,777,245,3,221,267,-1853,6,0,1,1,0,0,0,0,1
0,NA1_5242109887,2155,79,238,893,222,117,27,122,45,18,526,-965,4,2,2,3,1,0,1,0,0
0,NA1_5241591857,1687,799,104,18,134,267,110,141,14,222,80,-715,3,3,0,3,0,0,0,0,1
0,NA1_5241530724,957,164,120,800,893,80,31,28,42,22,555,5401,3,3,2,0,0,0,0,0,0
0,NA1_5240975982,1701,86,19,711,147,235,517,80,134,81,43,525,3,3,4,0,0,1,0,1,1
0,NA1_5240927267,973,150,254,163,157,12,24,234,134,31,497,10592,6,0,2,0,0,0,0,0,0
0,NA1_5240911429,1903,43,234,517,18,526,777,64,99,119,111,1403,6,0,4,1,0,1,0,1,0
0,NA1_5240878387,1571,266,234,42,115,60,6,56,136,498,111,3216,5,1,1,2,1,0,1,0,0
0,NA1_5245125312,1816,86,245,3,202,117,39,20,84,81,432,3004,3,3,4,0,0,1,0,1,0
0,NA1_5245069197,1442,223,245,4,21,142,164,427,83,51,25,1289,3,3,4,0,0,0,1,0,0
0,NA1_5245015854,982,92,245,777,51,9,58,32,518,222,40,-4389,1,5,0,2,0,0,0,0,1
0,NA1_5245003732,1993,517,64,112,145,111,799,62,61,523,201,296,6,0,1,3,0,2,0,1,0
0,NA1_5243233762,2397,58,245,42,81,497,266,233,163,51,517,-84,4,2,3,3,0,2,0,1,1
0,NA1_5243089437,1655,897,120,50,222,497,41,203,103,236,267,-1360,4,2,0,3,0,0,0,1,1
0,NA1_5243076378,1856,777,60,90,81,12,84,203,18,523,40,-2149,6,0,2,3,0,1,1,0,1
0,NA1_5242364830,1576,75,35,136,18,267,17,59,134,236,350,-2894,6,0,0,4,0,0,0,1,1
0,NA1_5241740131,921,85,245,238,18,12,36,799,101,498,117,-2761,2,4,0,2,0,0,0,0,1
0,NA1_5241712326,1335,92,121,103,523,117,86,245,84,221,111,5171,3,3,3,0,0,0,1,0,0
0,NA1_5241603933,1417,777,245,84,18,526,233,91,103,222,117,3791,6,0,3,0,0,0,1,0,0
0,NA1_5241574817,1263,150,200,166,63,12,516,203,112,51,412,1715,4,2,0,2,0,0,0,0,0
0,NA1_5241556956,1650,114,245,90,18,555,13,234,7,222,267,226,0,6,2,1,1,0,1,0,0
0,NA1_5244706997,1564,92,203,31,222,40,887,427,777,360,111,2511,4,2,3,0,0,0,1,0,0
0,NA1_5244229751,1988,777,91,99,145,16,15,32,103,202,26,623,6,0,1,4,0,1,1,0,1
0,NA1_5244198651,2236,86,163,61,202,16,875,203,134,222,53,-2957,6,0,2,3,2,0,0,1,0
0,NA1_5244182439,1090,126,245,517,498,16,157,32,2,18,40,5265,0,6,2,0,0,0,0,0,0
0,NA1_5244108513,2448,62,76,98,523,101,92,203,4,110,43,-519,6,0,1,4,0,2,0,1,1
0,NA1_5243998735,1654,164,245,84,67,111,875,60,800,222,201,1951,3,3,4,0,0,0,1,0,0
0,NA1_5243958943,1892,92,59,136,523,111,24,203,127,147,267,-2777,3,3,1,3,1,0,1,0,0
0,NA1_5243684733,2734,875,245,266,202,101,27,234,246,133,267,-762,3,3,1,5,1,2,1,0,1
0,NA1_5243669330,1347,120,234,134,29,201,31,62,3,202,147,2851,3,3,2,1,0,0,1,0,0
0,NA1_5243660236,1671,58,120,10,145,26,27,203,103,21,201,1366,3,3,0,4,0,1,1,0,1
0,NA1_5242985029,2225,166,59,910,51,800,126,163,4,22,235,-1242,3,3,4,1,2,0,1,0,0
0,NA1_5242380627,2134,799,62,84,81,888,11,30,126,18,43,-236,3,3,2,3,0,1,0,1,0
0,NA1_5241840361,1687,41,32,238,222,147,79,120,950,145,117,1589,0,6,2,2,1,0,1,0,0
0,NA1_5241817588,1700,887,80,800,42,201,2,5,103,145,57,4849,6,0,2,2,1,0,1,0,0
0,NA1_5241794976,1578,164,19,61,800,37,82,203,711,222,117,-4501,2,4,0,3,0,0,0,1,1
0,NA1_5241770160,1647,240,203,42,99,555,31,60,950,15,350,2223,6,0,0,4,0,1,0,1,1
0,NA1_5243308027,1251,126,106,154,119,57,24,17,163,221,40,6477,6,0,2,0,0,0,1,0,0
0,NA1_5241804308,1685,43,203,69,221,555,893,120,134,119,80,-4277,4,2,2,2,0,1,0,1,1
0,NA1_5241762222,935,57,141,127,51,16,14,17,157,18,53,4577,6,0,2,0,0,0,0,0,0
0,NA1_5241728647,2358,86,233,61,236,350,164,80,79,81,526,-158,3,3,1,4,1,0,1,0,1
0,NA1_5239047607,2063,516,238,910,222,555,54,143,51,18,26,2845,6,0,3,2,0,1,0,1,1
0,NA1_5234333375,1930,58,107,45,30,111,62,799,101,202,223,-1358,3,3,2,2,1,0,0,1,0
0,NA1_5234285250,1396,10,91,122,222,412,164,59,517,145,526,-4014,0,6,0,3,0,0,0,1,1
0,NA1_5234062988,1960,85,234,14,81,60,893,876,92,42,497,3336,3,3,1,3,1,0,1,0,0
0,NA1_5234026556,1019,516,77,126,42,267,17,427,777,21,147,-4049,3,3,1,0,0,0,0,0,1
0,NA1_5234013912,1161,2,64,7,29,89,164,60,163,202,12,1960,4,2,1,1,0,0,0,0,0
0,NA1_5232689895,1734,17,121,777,15,43,516,234,3,81,267,1724,1,5,2,2,0,1,1,0,1
0,NA1_5232674353,934,8,20,67,96,117,164,60,238,110,526,4237,3,3,2,0,0,0,0,0,0
0,NA1_5232648623,1709,58,77,45,202,43,79,203,134,96,117,1096,6,0,3,1,1,0,1,0,0
0,NA1_5232625836,1879,2,154,163,29,526,164,80,1,81,235,-3863,3,3,2,3,1,0,1,0,1
0,NA1_5232605404,1533,516,80,163,222,117,893,421,103,145,526,-4979,0,6,1,2,0,0,0,1,1
0,NA1_5232587737,1774,58,104,84,901,25,266,80,893,360,60,1110,6,0,2,2,1,0,1,0,0
0,NA1_5229090658,1171,85,141,142,236,26,516,234,55,42,78,-2743,0,6,1,2,0,0,0,0,1
0,NA1_5229065714,1418,516,20,799,22,60,164,131,157,429,111,1202,2,4,3,0,0,0,1,0,0
0,NA1_5229041261,1559,58,131,45,236,201,516,799,910,29,117,-2388,0,6,2,2,0,0,0,1,1
0,NA1_5229013561,1590,164,5,112,895,44,75,141,163,62,235,3487,6,0,2,2,1,0,1,0,0
0,NA1_5228979989,1761,58,121,27,63,89,98,234,84,523,78,-753,3,3,3,1,0,0,1,0,0
0,NA1_5228950824,952,79,131,777,236,350,516,143,55,81,43,-5782,0,6,0,2,0,0,0,0,1
0,NA1_5228798923,1613,43,59,56,96,117,39,120,134,42,111,-2304,3,3,0,4,0,0,0,1,1
0,NA1_5228778987,1693,126,154,142,222,89,54,30,166,119,53,-2259,1,5,1,3,0,1,0,1,1
0,NA1_5238582060,2230,80,64,105,134,432,799,30,238,110,412,3012,2,4,4,1,1,1,1,0,0
0,NA1_5236769824,1926,897,30,131,29,12,17,104,893,15,60,950,6,0,3,2,1,0,0,1,0
0,NA1_5235566715,1501,875,234,142,800,111,19,30,45,202,235,-516,1,5,1,3,0,0,0,1,1
0,NA1_5233359211,1819,22,9,777,81,43,164,30,246,800,526,-4697,0,6,0,4,0,1,1,0,1
0,NA1_5228983711,1276,23,30,13,21,78,246,80,112,26,43,-1011,2,4,0,3,0,0,0,0,1
0,NA1_5228341961,1293,43,104,268,360,60,777,59,238,30,555,3710,5,1,2,0,0,0,0,0,0
0,NA1_5224152314,1436,126,799,134,81,43,164,30,157,51,555,-6903,0,6,1,2,0,0,0,1,1
0,NA1_5224127675,1524,78,30,86,18,350,164,5,3,222,117,3356,6,0,3,0,0,0,1,0,0
0,NA1_5224092127,915,887,30,777,51,555,82,120,69,29,117,5742,6,0,0,0,0,0,0,0,0
0,NA1_5244760712,1996,27,91,8,81,350,157,5,38,134,34,2949,5,1,3,1,0,1,0,1,1
0,NA1_5244073898,1687,58,56,103,51,40,75,887,55,22,555,-883,3,3,0,4,0,1,1,0,1
0,NA1_5243804419,2347,799,79,157,236,350,6,122,34,429,518,1439,3,3,2,4,0,2,1,0,1
0,NA1_5242690591,1754,126,79,90,429,53,6,20,498,112,43,6508,6,0,3,1,1,0,1,0,0
0,NA1_5242636107,1785,126,200,69,119,127,6,77,103,42,117,-1139,1,5,3,1,1,0,1,0,0
0,NA1_5242547788,1495,799,254,103,222,111,114,32,131,221,412,2022,3,3,4,0,0,0,1,0,0
0,NA1_5242540054,925,84,122,26,202,101,36,11,105,15,37,8945,5,1,2,0,0,0,0,0,0
0,NA1_5242120292,1531,23,77,103,110,40,24,80,163,222,117,2109,4,2,1,2,0,0,1,0,0
0,NA1_5242098623,1538,799,154,266,222,235,39,876,238,147,26,5958,0,6,2,0,0,0,1,0,0
0,NA1_5242065442,1622,10,98,245,29,117,82,154,910,21,12,2037,3,3,1,2,1,0,0,1,0
0,NA1_5242052817,959,19,35,517,895,44,150,887,13,22,3,-3405,0,6,0,2,0,0,0,0,1
0,NA1_5242032859,1569,50,876,166,222,117,23,56,61,145,89,-1612,6,0,0,4,0,0,0,1,1
0,NA1_5242018489,1363,150,121,8,147,111,126,56,69,523,12,6528,6,0,2,1,0,0,0,0,0
0,NA1_5241636008,1950,126,64,4,99,43,41,121,134,498,80,1899,3,3,4,0,0,0,1,0,0
0,NA1_5241457864,1723,24,80,800,895,89,41,421,910,96,12,1888,3,3,2,1,0,0,1,0,0
0,NA1_5242038960,1749,114,64,23,145,800,54,62,517,143,50,4570,3,3,2,2,1,0,0,1,0
0,NA1_5242016085,967,23,234,103,145,800,133,36,131,498,497,-3019,1,5,0,2,0,0,0,0,1
0,NA1_5241750279,1724,150,30,45,81,517,98,141,112,21,526,4895,6,0,2,2,1,0,1,0,0
0,NA1_5240258105,1476,68,77,58,81,22,31,245,98,2,147,-789,3,3,1,2,0,0,0,1,1
0,NA1_5239765552,1663,14,131,238,81,201,82,122,4,96,40,-412,0,6,4,0,1,0,1,0,0
0,NA1_5239083041,1692,901,799,134,29,117,83,107,777,21,43,2477,6,0,2,2,1,0,0,1,0
0,NA1_5237260547,1379,92,11,79,51,99,86,131,777,21,526,-4772,3,3,0,3,0,0,0,1,1
0,NA1_5236928738,1419,77,427,31,81,78,54,141,103,222,526,5231,6,0,2,1,0,0,1,0,0
0,NA1_5235203610,1762,86,64,127,110,43,164,143,157,222,902,-4577,0,6,1,3,0,1,0,1,1
0,NA1_5235190033,1404,893,234,101,110,111,92,233,134,222,117,4269,5,1,3,0,0,0,0,0,0
0,NA1_5234921032,1669,86,107,893,147,40,48,76,13,202,80,-1874,0,6,2,2,0,0,1,0,0
0,NA1_5234882380,2256,6,203,112,147,111,50,234,43,202,432,923,1,5,4,1,1,0,1,0,0
0,NA1_5234845800,1775,8,421,145,119,526,10,234,3,236,267,4608,5,1,3,1,1,0,1,0,0
0,NA1_5234042120,1875,110,141,103,222,117,14,246,61,18,111,388,3,3,3,1,1,0,0,1,0
0,NA1_5234017509,1983,799,106,134,81,201,516,72,112,22,34,-1341,1,5,2,2,1,0,0,1,1
0,NA1_5233984225,1614,799,5,61,145,43,96,11,517,31,235,2180,0,6,4,0,1,0,0,1,0
0,NA1_5233968793,1660,13,64,893,81,117,75,20,238,110,201,6444,5,1,2,1,0,0,1,0,0
0,NA1_5233928635,1603,516,33,166,145,11,10,141,18,147,12,-6334,0,6,2,1,0,0,1,0,1
0,NA1_5233918656,1336,106,141,42,145,76,122,14,799,18,117,2503,0,6,3,0,0,0,1,0,0
0,NA1_5233907470,1480,777,14,103,51,99,360,143,4,222,526,3723,6,0,1,1,0,0,1,0,0
0,NA1_5233894298,1596,164,59,61,29,235,23,62,157,143,267,-735,3,3,0,4,0,0,0,1,1
0,NA1_5233881634,1889,777,20,910,81,111,85,59,134,221,526,650,6,0,0,4,0,1,1,0,1
0,NA1_5244512100,1986,14,200,34,523,12,157,106,79,29,117,2855,3,3,2,3,0,1,0,1,1
0,NA1_5241565807,1864,80,233,134,42,40,777,113,163,81,267,-1775,1,5,3,0,1,0,1,0,0
0,NA1_5237932071,1660,887,120,133,145,111,799,141,245,110,267,858,1,5,3,1,1,0,1,0,0
0,NA1_5237618672,1697,8,887,246,202,526,799,11,61,145,12,3539,6,0,3,1,1,0,1,0,0
0,NA1_5237471026,1473,266,141,55,523,12,85,56,61,145,78,-1198,3,3,0,3,0,0,1,0,0
0,NA1_5237312976,1525,41,20,245,145,555,39,121,42,134,12,-2600,3,3,0,4,0,0,0,1,1
0,NA1_5236671548,1789,6,254,13,99,555,36,62,38,42,12,-259,6,0,1,3,1,0,1,0,0
0,NA1_5236655913,1879,86,107,61,15,497,106,11,799,51,555,-933,3,3,2,2,1,0,1,0,0
0,NA1_5234163100,1694,39,77,85,51,161,126,421,90,67,555,-1003,2,4,0,4,1,0,0,1,1
0,NA1_5234131734,1181,86,121,84,110,223,6,234,800,222,902,-1111,1,5,1,1,0,0,0,0,1
0,NA1_5234102011,1519,86,106,4,222,412,266,203,517,67,111,2799,3,3,2,2,0,0,0,1,0
0,NA1_5233466105,1178,19,234,55,222,43,164,887,80,236,526,4225,3,3,3,0,0,0,0,0,0
0,NA1_5232629672,1478,3,106,62,15,267,84,24,67,45,555,1803,4,2,0,4,0,0,0,1,1
0,NA1_5231044248,1612,58,64,893,15,350,67,200,42,22,555,1584,3,3,2,1,0,1,0,1,1
0,NA1_5242802483,1858,98,81,55,145,78,875,106,154,523,526,1137,5,1,1,3,1,0,1,0,0
0,NA1_5235698235,1316,41,203,34,901,3,8,82,103,67,16,-4668,1,4,0,2,0,0,0,0,1
0,NA1_5235675425,910,92,876,517,21,43,266,154,157,222,127,7931,6,0,0,1,0,0,0,0,0
0,NA1_5235657774,1163,85,107,166,30,432,92,200,103,29,497,2343,0,6,1,1,0,0,0,0,0
0,NA1_5232582920,922,238,63,19,51,518,85,131,157,22,201,4557,4,2,2,0,0,0,0,0,0
0,NA1_5232565099,1255,86,104,50,67,40,122,120,163,119,111,2256,4,2,2,1,0,0,0,0,0
0,NA1_5232189643,1761,13,254,245,81,43,23,234,517,145,235,-2397,0,6,2,1,0,1,1,0,1
0,NA1_5231536705,1746,157,131,39,29,117,777,234,84,18,526,-537,1,5,2,2,0,1,0,1,1
0,NA1_5231517737,2306,157,62,90,115,432,58,254,143,81,43,-2188,0,6,3,3,1,0,1,0,0
0,NA1_5231465483,1693,114,234,7,202,412,893,131,777,236,555,986,3,3,3,1,0,0,1,0,0
0,NA1_5229544559,1847,142,62,85,222,117,6,203,3,910,60,227,2,4,0,3,0,1,0,1,1
0,NA1_5229529674,916,30,234,893,145,902,43,131,238,81,60,-9721,0,6,0,2,0,0,0,0,1
0,NA1_5229477343,1974,6,76,157,115,267,67,9,58,51,80,189,3,3,2,3,0,1,0,1,1
0,NA1_5221810370,1376,516,107,517,236,44,8,254,42,51,518,-2246,1,5,1,1,0,0,0,1,1
0,NA1_5221788655,1513,897,30,777,221,412,799,203,517,202,235,5602,5,1,2,1,0,0,1,0,0
0,NA1_5221769184,1597,122,234,84,119,201,164,30,166,360,497,6964,6,0,2,2,1,0,1,0,0
0,NA1_5219059206,1540,897,234,8,777,111,34,121,800,42,78,2263,6,0,1,3,0,0,1,0,0
0,NA1_5219032360,1112,122,131,246,81,43,27,126,518,18,526,8796,6,0,3,0,0,0,0,0,0
0,NA1_5218997339,1617,14,11,23,99,235,126,76,777,360,526,-3047,3,3,2,1,0,0,1,0,0
0,NA1_5218968805,1737,86,64,800,145,412,14,234,268,119,40,902,4,2,0,4,0,1,1,0,1
0,NA1_5216100748,1669,58,20,157,81,526,19,64,105,42,80,-5175,3,3,1,3,0,0,0,1,1
0,NA1_5216057268,1971,17,80,84,429,111,2,234,85,81,43,764,0,6,1,3,1,1,0,1,1
0,NA1_5216030673,1221,17,68,86,523,117,62,234,85,222,902,131,4,2,0,2,0,0,0,0,1
0,NA1_5215992817,1927,17,154,166,81,43,897,80,34,110,40,1233,3,3,3,1,1,0,1,0,0
0,NA1_5211424903,1894,266,5,893,901,267,31,203,268,21,902,4290,6,0,4,0,0,1,0,1,0
0,NA1_5211392763,1721,57,76,777,901,89,897,104,38,112,235,666,6,0,1,3,1,0,1,0,0
0,NA1_5239586262,1369,23,234,10,136,43,27,104,800,81,16,-689,3,3,1,2,0,0,0,1,0
0,NA1_5239560546,1486,23,64,268,18,3,34,887,777,21,37,1359,5,1,3,0,0,0,1,0,0
0,NA1_5238921353,1320,875,121,777,143,37,127,799,23,110,526,-527,4,2,3,0,0,0,1,0,0
0,NA1_5238912066,2129,92,245,112,21,60,23,203,26,110,201,-5178,3,3,2,3,0,2,0,1,1
0,NA1_5238904514,1375,23,11,61,145,201,13,421,3,18,412,3408,6,0,2,1,0,0,1,0,0
0,NA1_5237218241,1697,23,36,141,800,267,516,107,56,523,111,-6164,4,2,2,2,1,0,0,1,0
0,NA1_5237206179,1517,84,876,126,222,40,31,76,91,21,432,-3156,6,0,0,3,0,0,0,1,1
0,NA1_5237174493,1571,92,106,4,18,99,799,254,105,202,518,-1965,3,3,0,4,0,0,0,1,1
0,NA1_5237168491,925,23,234,103,221,60,72,799,61,81,432,10099,5,1,2,0,0,0,0,0,0
0,NA1_5242478723,1602,74,121,7,51,80,122,141,18,800,16,4002,6,0,3,1,1,0,1,0,0
0,NA1_5242470771,2414,92,122,61,800,555,799,106,163,51,60,-3684,6,0,2,4,1,1,1,0,1
0,NA1_5238874523,1870,266,57,61,51,99,31,104,142,81,16,-4448,4,2,2,2,1,0,1,0,0
0,NA1_5238846892,1564,78,163,126,523,201,39,5,3,51,267,109,3,3,0,3,0,1,0,1,1
0,NA1_5238833384,1559,154,421,777,110,267,106,64,517,51,40,-4072,5,1,1,2,0,0,1,0,1
0,NA1_5238815710,1776,58,141,134,51,412,516,80,13,143,78,-136,0,4,3,0,1,0,1,0,0
0,NA1_5243866997,2041,887,254,163,145,80,67,203,800,498,78,-2986,3,3,2,3,0,1,0,1,1
0,NA1_5243848754,1734,887,62,23,523,127,78,203,910,42,7,584,3,3,0,4,0,1,0,1,1
0,NA1_5243414550,1652,80,254,115,21,235,54,203,161,29,89,-432,3,3,1,3,0,1,1,0,1
0,NA1_5243385040,1638,79,5,99,221,432,82,11,38,145,117,3109,4,2,2,2,0,1,0,1,1
0,NA1_5243332517,2361,164,203,1,429,888,897,421,103,202,43,-1889,6,0,3,3,1,1,0,1,0
0,NA1_5243279435,1932,92,141,8,110,16,80,203,131,67,902,-2295,3,3,0,4,0,1,0,1,1
0,NA1_5243263845,1671,82,203,61,22,111,86,120,134,45,201,1555,3,3,3,1,1,0,1,0,0
0,NA1_5243228821,1805,23,32,91,134,43,897,234,131,523,37,679,6,0,3,1,0,0,0,1,0
0,NA1_5243168216,1553,6,203,3,99,17,80,799,893,22,267,-4648,4,2,0,3,0,0,0,1,1
0,NA1_5242571029,1657,86,203,134,147,12,23,5,39,202,4,393,3,3,3,1,1,0,1,0,0
0,NA1_5242026341,1736,111,32,517,222,412,36,203,50,22,147,-3723,3,3,0,4,0,1,1,0,1
0,NA1_5242015640,1630,266,234,245,110,267,36,203,7,30,235,-1203,5,1,0,4,0,1,1,0,1
0,NA1_5242005926,1440,41,203,34,222,412,114,427,910,523,5,638,0,6,2,1,0,0,1,0,0
0,NA1_5241533017,1792,86,203,55,81,89,875,11,910,429,79,-1591,6,0,2,2,0,1,0,1,1
0,NA1_5241516090,1679,6,203,13,15,432,164,200,268,63,267,-5625,0,6,3,1,1,0,0,1,0
0,NA1_5241498518,2226,23,421,901,81,517,133,59,34,222,902,5969,6,0,2,4,0,2,1,0,1
0,NA1_5241482465,1857,875,59,103,67,89,893,56,245,81,235,782,6,0,4,1,0,0,0,1,1
0,NA1_5241469932,1833,897,5,163,222,78,23,203,63,96,10,564,6,0,2,2,0,1,1,0,0
0,NA1_5245544866,2254,166,107,101,22,50,897,35,777,147,526,4918,5,1,1,4,0,2,0,1,1
0,NA1_5245534951,1698,777,122,7,429,12,78,32,112,360,14,1822,3,3,3,1,1,0,1,0,0
0,NA1_5245531831,1274,78,203,6,147,432,901,131,157,202,111,-6101,3,3,1,2,0,0,0,0,1
0,NA1_5245525943,1626,14,76,11,29,117,13,121,166,21,43,-7365,0,6,1,3,0,0,0,0,1
0,NA1_5245518412,1493,893,141,166,18,497,78,91,4,81,412,5660,3,3,3,0,0,0,1,0,0
0,NA1_5245474358,2371,92,62,99,145,497,897,121,161,18,526,-1260,3,3,1,4,0,2,0,1,1
0,NA1_5245102766,1504,516,30,27,523,201,799,120,84,22,117,-1161,0,6,2,1,0,0,1,0,0
0,NA1_5244585645,1350,41,20,163,110,53,516,80,34,29,117,-4375,5,1,0,3,0,0,1,0,1
0,NA1_5243852124,1383,266,799,101,51,497,92,163,23,14,142,-6309,0,6,1,1,0,0,0,1,1
0,NA1_5238447654,2311,799,876,112,360,526,78,106,777,110,235,-2508,6,0,5,0,1,1,0,1,0
0,NA1_5238373841,2074,897,876,131,22,111,266,120,19,42,50,680,3,3,2,3,0,1,1,0,1
0,NA1_5238313343,1326,240,131,517,901,497,62,163,19,81,89,-2680,3,3,0,2,0,0,0,1,1
0,NA1_5237909548,1629,897,104,84,143,235,106,113,8,222,111,-1215,1,5,0,4,0,0,0,1,1
0,NA1_5237886643,1920,897,234,8,360,12,86,122,1,800,555,2461,2,4,4,0,1,0,1,0,0
0,NA1_5237259589,1307,106,120,84,119,40,86,234,893,81,497,8456,6,0,2,0,0,0,0,0,0
0,NA1_5236734572,1674,799,254,20,895,43,10,56,79,81,25,-2919,3,3,1,3,0,1,0,1,1
0,NA1_5236008887,1543,126,887,777,147,99,92,20,10,110,143,1549,2,4,3,0,0,0,1,0,0
0,NA1_5235322789,2442,799,154,134,222,40,122,80,127,221,117,-144,6,0,1,4,2,0,0,1,0
0,NA1_5234844509,1820,23,83,127,202,101,897,80,79,800,497,-2908,5,1,4,0,0,0,1,0,0
0,NA1_5234823257,1063,268,64,31,22,80,92,121,893,202,147,4868,6,0,2,0,0,0,0,0,0
0,NA1_5234753880,1761,78,30,91,145,267,893,60,777,42,43,1508,1,5,1,3,0,1,0,1,1
0,NA1_5234699835,1828,516,79,777,67,60,106,91,84,81,7,-1480,3,3,1,3,1,0,0,1,0
0,NA1_5234672862,1652,84,104,4,222,117,86,35,147,18,526,1145,3,3,3,1,1,0,1,0,0
0,NA1_5234644170,1681,31,234,3,222,526,799,141,800,22,26,-590,6,0,2,2,0,0,0,1,1
0,NA1_5243986277,1859,31,32,777,523,60,266,64,20,222,497,-1785,3,3,2,2,1,0,1,0,0
0,NA1_5234973332,991,98,76,166,29,43,133,80,101,222,117,6263,6,0,1,0,0,0,0,0,0
0,NA1_5234945784,1902,777,36,84,29,89,266,80,69,236,60,-865,5,1,3,2,1,0,1,0,0
0,NA1_5234877473,954,104,80,4,67,43,86,143,238,81,26,-3420,5,1,0,2,0,0,0,0,1
0,NA1_5234821821,1768,67,77,4,99,267,86,5,31,429,517,-5524,3,3,1,4,0,1,0,1,1
0,NA1_5234670256,1626,799,246,3,429,34,31,120,910,221,26,599,0,6,2,1,0,0,1,0,0
0,NA1_5234591347,1424,115,72,246,150,34,39,82,90,51,902,6717,6,0,2,1,0,0,1,0,0
0,NA1_5234245254,2329,14,245,45,895,902,6,72,13,29,350,500,6,0,2,4,2,0,1,0,0
0,NA1_5234043612,1921,82,121,157,81,497,110,76,875,29,37,-4109,4,2,2,2,0,1,0,1,1
0,NA1_5234007796,1683,897,200,112,202,12,114,60,99,81,43,517,4,2,1,1,1,0,1,0,0
0,NA1_5232911637,1590,164,104,38,81,412,24,11,43,18,497,-114,6,0,1,3,0,1,0,1,1
0,NA1_5231909615,1767,126,234,101,81,43,897,5,134,67,267,2197,6,0,2,2,0,1,0,1,1
0,NA1_5230135099,1173,68,234,3,22,201,122,80,893,21,526,-8047,3,3,0,2,0,0,0,0,1
0,NA1_5245228818,2196,58,254,4,523,163,103,799,126,498,497,4384,5,1,3,3,0,2,0,1,0
0,NA1_5244403523,1585,14,104,134,42,111,10,62,84,110,99,477,1,5,2,2,0,1,0,1,1
0,NA1_5241510463,2276,84,107,777,222,910,39,62,103,22,143,-1053,1,5,4,1,0,2,0,1,0
0,NA1_5240921835,1969,98,234,126,800,17,14,120,517,81,43,-1204,3,3,1,4,0,1,0,1,1
0,NA1_5240236213,2011,58,64,799,63,412,78,106,3,15,43,-1120,3,3,1,3,0,1,0,1,1
0,NA1_5240121535,1879,68,64,893,51,99,86,62,91,115,43,2436,4,2,2,2,1,0,1,0,0
0,NA1_5239599704,1712,122,59,136,22,555,114,80,2,202,60,642,2,4,1,2,1,0,1,0,0
0,NA1_5241594372,1095,79,64,777,147,267,6,11,134,523,902,-4308,2,4,0,3,0,0,0,0,1
0,NA1_5240405122,915,54,91,268,81,161,516,17,777,202,143,4905,4,2,0,1,0,0,0,0,0
0,NA1_5239745973,1600,887,11,3,236,350,98,76,777,22,518,2228,3,3,2,2,1,0,1,0,0
0,NA1_5238995581,2267,27,107,142,429,53,86,20,61,110,40,1232,1,5,2,4,2,0,1,0,0
0,NA1_5238986014,1487,27,107,79,81,555,98,64,2,222,497,8111,5,1,1,1,0,0,1,0,0
0,NA1_5240912568,1789,58,887,86,81,555,79,107,3,15,427,1893,5,1,2,2,0,1,1,0,1
0,NA1_5240423040,1675,14,887,67,110,902,36,143,39,81,43,-1147,6,0,1,3,0,1,0,1,1
0,NA1_5239759301,1180,90,80,126,221,350,83,234,103,67,16,-5741,0,6,1,1,0,0,0,0,1
0,NA1_5239735908,2008,113,245,18,110,147,14,254,800,42,43,1209,0,6,2,2,0,1,0,1,1
0,NA1_5238365820,1661,82,104,113,2,267,114,143,69,21,40,1735,3,3,4,0,1,0,1,0,0
0,NA1_5237938647,1594,516,9,246,18,518,68,200,893,145,111,5414,5,1,2,1,1,0,1,0,0
0,NA1_5237919812,1611,31,56,126,22,43,39,83,103,110,161,390,6,0,1,3,0,1,0,1,1
0,NA1_5237899751,1542,516,131,136,67,267,41,62,103,119,43,-290,4,2,2,1,0,0,1,0,0
0,NA1_5237797521,1568,14,887,3,67,12,516,254,103,222,50,4719,6,0,3,1,0,0,0,0,0
0,NA1_5237192382,1312,99,254,42,516,22,86,9,23,18,89,-7232,0,6,0,3,0,0,0,1,1
0,NA1_5237182261,1574,246,154,112,81,902,516,245,54,498,235,5633,6,0,2,1,0,0,1,0,0
0,NA1_5236657919,1457,6,131,910,145,201,516,234,3,222,57,-2624,3,3,0,3,0,0,0,1,1
0,NA1_5236642548,1458,516,203,517,222,201,122,121,136,145,555,3454,2,4,3,1,0,0,1,0,0
0,NA1_5236628788,2054,516,234,50,222,117,266,62,517,145,201,-1034,0,6,1,3,0,1,1,0,0
0,NA1_5236292338,1631,77,799,777,145,12,897,28,131,81,412,-1602,6,0,0,4,0,1,0,1,1
0,NA1_5236265059,1532,516,200,103,96,117,164,76,950,81,111,-1291,4,2,1,2,0,0,0,1,1
0,NA1_5236118894,924,799,887,10,110,235,516,104,13,236,267,3050,3,3,2,0,0,0,0,0,0
0,NA1_5245143477,1209,17,234,84,81,16,6,20,517,126,555,3507,3,0,2,0,0,0,0,0,0
0,NA1_5243983020,1713,98,32,134,15,16,420,35,112,18,117,-1344,3,3,4,0,1,0,1,0,0
0,NA1_5243563610,1014,24,59,901,893,16,122,107,61,15,235,-5983,0,6,0,2,0,0,0,0,1
0,NA1_5243515742,1532,41,234,893,15,16,6,32,161,143,235,3892,6,0,3,1,0,0,1,0,0
